review_id,user_id,hotel_id,review_date,score_overall,score_cleanliness,score_comfort,score_facilities,score_location,score_staff,score_value_for_money,user_gender,country_x,age_group,traveller_type,city,country_y,cleanliness_base,comfort_base,facilities_base,location_base,staff_base,value_for_money_base
154,509,7,2024-04-03,8.8,8.8,8.4,8.9,9.8,8.7,7.7,Female,Russia,25-34,Business,Sydney,Australia,8.9,9.0,8.5,9.8,8.9,8.4
155,731,9,2021-05-13,8.9,9.0,8.6,8.4,8.7,9.4,9.1,Female,Netherlands,35-44,Solo,Berlin,Germany,9.3,9.2,9.0,9.1,9.1,8.7
156,1045,8,2022-08-29,8.9,8.9,8.0,9.2,9.3,9.2,8.2,Male,Japan,35-44,Business,Rio de Janeiro,Brazil,9.0,8.7,8.6,9.5,8.8,8.6
157,216,22,2021-08-01,9.3,10.0,9.8,8.6,9.5,8.9,8.9,Male,Germany,25-34,Couple,Amsterdam,Netherlands,9.4,9.1,9.0,9.6,9.2,8.9
158,1555,17,2021-04-01,9.1,9.6,9.4,8.1,9.5,9.3,8.6,Male,Australia,45-54,Couple,Moscow,Russia,9.1,9.3,9.0,9.0,9.1,8.6
159,416,21,2021-10-22,8.9,8.7,8.3,9.4,9.4,9.3,7.7,Male,Australia,45-54,Business,Istanbul,Turkey,9.1,9.0,8.8,9.3,8.9,8.5
160,230,11,2022-12-05,9.1,9.1,9.5,8.6,9.8,8.7,8.8,Male,France,45-54,Couple,Shanghai,China,9.1,9.0,9.2,9.6,9.0,8.9
161,300,4,2024-06-18,8.8,8.6,8.7,8.4,8.2,9.9,8.8,Female,Australia,45-54,Solo,Tokyo,Japan,9.6,9.0,9.3,8.5,9.5,8.2
162,1209,21,2023-02-23,8.8,8.7,9.1,8.9,9.1,9.3,7.5,Female,South Africa,55+,Business,Istanbul,Turkey,9.1,9.0,8.8,9.3,8.9,8.5
163,197,23,2021-12-24,8.7,9.7,9.0,8.1,9.0,8.1,8.0,Male,Singapore,35-44,Couple,Buenos Aires,Argentina,8.9,8.8,8.7,9.0,8.8,8.7
164,1572,23,2021-08-28,8.8,8.9,9.5,8.4,9.1,8.2,8.7,Male,United Kingdom,25-34,Couple,Buenos Aires,Argentina,8.9,8.8,8.7,9.0,8.8,8.7
165,116,6,2020-04-24,9.1,9.1,8.7,8.9,9.9,9.3,8.5,Female,Japan,35-44,Solo,Singapore,Singapore,9.2,9.1,9.4,9.7,9.1,8.3
166,1667,25,2025-06-27,8.9,8.2,9.1,8.8,9.6,9.1,8.0,Female,Spain,35-44,Business,Wellington,New Zealand,9.3,9.2,9.1,9.0,9.1,8.8
167,1470,20,2021-01-23,9.2,9.7,9.1,8.9,9.5,9.2,8.5,Female,South Korea,45-54,Couple,Bangkok,Thailand,9.0,9.2,9.1,9.4,9.1,8.6
168,1216,4,2024-01-11,9.2,9.8,8.9,9.6,8.7,9.6,8.3,Female,United Kingdom,25-34,Family,Tokyo,Japan,9.6,9.0,9.3,8.5,9.5,8.2
169,1793,18,2021-04-23,8.8,9.5,9.1,7.7,9.4,8.2,8.2,Female,Germany,35-44,Couple,Cairo,Egypt,8.8,8.7,8.6,9.1,8.7,8.4
170,45,25,2022-04-24,8.9,9.4,8.9,9.0,8.4,8.7,8.6,Male,United States,35-44,Family,Wellington,New Zealand,9.3,9.2,9.1,9.0,9.1,8.8
171,311,15,2024-04-06,8.9,8.6,9.0,8.3,9.0,9.7,8.5,Female,United Kingdom,35-44,Solo,Cape Town,South Africa,9.0,9.2,8.8,9.5,9.2,8.4
172,973,7,2025-05-26,8.7,8.3,9.0,8.2,9.9,8.6,7.5,Male,United Kingdom,45-54,Business,Sydney,Australia,8.9,9.0,8.5,9.8,8.9,8.4
173,373,3,2021-09-07,9.0,8.4,9.4,8.2,9.2,10.0,8.8,Female,China,35-44,Solo,Paris,France,8.8,9.4,8.7,9.6,9.3,8.1
174,1798,20,2021-07-03,9.1,9.7,9.1,9.0,8.9,9.2,8.7,Female,India,35-44,Couple,Bangkok,Thailand,9.0,9.2,9.1,9.4,9.1,8.6
175,1487,20,2021-05-09,9.0,9.2,9.5,8.6,9.2,9.2,8.0,Male,United States,35-44,Couple,Bangkok,Thailand,9.0,9.2,9.1,9.4,9.1,8.6
176,86,5,2021-07-05,8.7,8.2,8.7,9.2,8.9,9.0,7.7,Male,South Korea,45-54,Business,Dubai,United Arab Emirates,9.3,9.5,9.6,8.9,9.4,8.5
177,1501,15,2020-05-13,9.2,9.7,9.9,8.6,9.2,9.0,8.6,Other,New Zealand,35-44,Couple,Cape Town,South Africa,9.0,9.2,8.8,9.5,9.2,8.4
178,1401,6,2021-08-27,9.0,8.8,8.9,9.2,9.2,9.4,8.3,Male,United Kingdom,25-34,Solo,Singapore,Singapore,9.2,9.1,9.4,9.7,9.1,8.3
179,1113,18,2022-06-19,8.9,8.9,9.1,8.8,9.1,9.0,8.3,Male,United Kingdom,35-44,Family,Cairo,Egypt,8.8,8.7,8.6,9.1,8.7,8.4
180,1217,3,2023-07-11,8.9,8.0,9.0,8.9,9.8,9.0,8.0,Female,United States,45-54,Business,Paris,France,8.8,9.4,8.7,9.6,9.3,8.1
181,1422,15,2022-12-17,9.2,9.7,9.2,8.5,9.6,9.1,8.6,Female,United States,35-44,Couple,Cape Town,South Africa,9.0,9.2,8.8,9.5,9.2,8.4
182,1068,7,2024-06-20,9.0,9.6,8.9,8.6,9.5,8.7,9.0,Male,United Arab Emirates,35-44,Family,Sydney,Australia,8.9,9.0,8.5,9.8,8.9,8.4
183,590,23,2021-07-31,8.8,8.8,8.3,8.3,9.4,9.3,8.1,Other,Australia,45-54,Business,Buenos Aires,Argentina,8.9,8.8,8.7,9.0,8.8,8.7
184,700,19,2020-03-19,9.1,8.9,8.3,9.0,9.0,9.7,9.3,Male,China,25-34,Solo,Barcelona,Spain,9.2,9.1,8.9,9.7,9.0,8.8
185,1844,10,2022-03-29,9.0,9.6,8.8,9.3,8.1,9.1,9.2,Female,South Korea,18-24,Family,Toronto,Canada,9.4,9.3,9.2,8.8,9.2,8.8
186,506,15,2023-07-13,9.0,9.6,9.0,8.3,9.8,8.9,7.9,Female,United Kingdom,45-54,Couple,Cape Town,South Africa,9.0,9.2,8.8,9.5,9.2,8.4
187,727,24,2020-06-24,8.8,8.9,8.1,8.8,8.8,9.5,8.5,Male,Canada,35-44,Solo,Lagos,Nigeria,8.7,8.6,8.5,8.9,8.6,8.4
188,174,5,2022-06-25,9.2,9.2,9.4,9.6,9.0,9.6,8.7,Male,Germany,35-44,Solo,Dubai,United Arab Emirates,9.3,9.5,9.6,8.9,9.4,8.5
189,724,17,2023-01-29,8.6,8.2,8.7,8.5,9.5,8.7,7.7,Male,United States,35-44,Business,Moscow,Russia,9.1,9.3,9.0,9.0,9.1,8.6
190,1444,10,2020-11-28,9.2,9.4,9.2,9.3,8.9,9.0,9.2,Male,United Kingdom,55+,Family,Toronto,Canada,9.4,9.3,9.2,8.8,9.2,8.8
191,1679,16,2023-07-12,8.9,8.9,8.6,8.4,8.6,9.5,9.3,Male,New Zealand,25-34,Solo,Seoul,South Korea,9.3,9.4,9.1,8.9,9.3,8.5
192,1904,14,2025-03-16,9.0,9.7,9.1,8.7,9.2,8.7,8.6,Male,China,55+,Couple,Rome,Italy,9.2,9.1,8.9,9.8,9.0,8.7
193,559,15,2023-09-27,8.9,8.9,9.6,8.6,9.7,8.7,7.8,Female,France,25-34,Couple,Cape Town,South Africa,9.0,9.2,8.8,9.5,9.2,8.4
194,467,12,2023-03-16,8.5,8.0,8.7,8.3,9.5,8.4,8.0,Male,United Kingdom,35-44,Business,Mexico City,Mexico,8.7,8.9,8.5,9.0,8.7,8.5
195,883,3,2020-06-22,8.9,8.8,9.3,8.1,9.6,8.8,8.5,Female,Canada,35-44,Couple,Paris,France,8.8,9.4,8.7,9.6,9.3,8.1
196,97,25,2022-05-08,9.3,9.7,9.2,9.7,8.8,9.2,8.8,Male,New Zealand,35-44,Family,Wellington,New Zealand,9.3,9.2,9.1,9.0,9.1,8.8
197,1575,13,2020-12-03,8.7,8.2,8.2,8.9,9.1,8.9,9.0,Female,New Zealand,25-34,Solo,Mumbai,India,8.9,8.8,8.7,9.2,8.8,8.6
198,357,18,2021-01-30,9.0,9.6,9.1,9.1,8.7,8.8,8.7,Male,China,18-24,Family,Cairo,Egypt,8.8,8.7,8.6,9.1,8.7,8.4
199,510,15,2024-01-09,8.7,8.7,9.1,8.4,9.4,8.7,7.8,Female,United Kingdom,45-54,Business,Cape Town,South Africa,9.0,9.2,8.8,9.5,9.2,8.4
200,585,21,2021-03-03,8.8,9.3,9.0,7.8,9.7,8.6,7.9,Female,United States,35-44,Couple,Istanbul,Turkey,9.1,9.0,8.8,9.3,8.9,8.5
201,368,21,2024-01-10,9.1,9.1,8.9,9.0,9.1,8.9,9.4,Male,Germany,35-44,Solo,Istanbul,Turkey,9.1,9.0,8.8,9.3,8.9,8.5
202,1063,19,2021-04-23,9.2,8.9,8.5,8.7,9.9,9.7,9.5,Other,United Kingdom,45-54,Solo,Barcelona,Spain,9.2,9.1,8.9,9.7,9.0,8.8
203,297,11,2020-07-04,9.1,8.9,9.2,8.8,9.9,8.9,8.7,Male,Japan,18-24,Couple,Shanghai,China,9.1,9.0,9.2,9.6,9.0,8.9
204,705,6,2021-06-14,9.1,9.5,9.8,8.5,9.2,9.3,7.9,Female,Turkey,25-34,Couple,Singapore,Singapore,9.2,9.1,9.4,9.7,9.1,8.3
205,1676,11,2024-09-03,9.1,9.5,8.5,9.5,8.9,8.9,9.2,Male,Thailand,35-44,Family,Shanghai,China,9.1,9.0,9.2,9.6,9.0,8.9
206,1556,14,2023-03-04,8.9,8.9,8.8,9.4,9.4,8.9,7.7,Other,South Africa,35-44,Business,Rome,Italy,9.2,9.1,8.9,9.8,9.0,8.7
207,548,1,2024-02-27,9.0,9.2,8.5,9.4,9.3,9.1,8.2,Female,China,25-34,Family,New York,United States,9.1,8.8,8.9,9.5,8.6,8.0
208,1047,11,2024-04-24,9.2,9.6,9.7,8.6,9.5,8.8,8.8,Female,Brazil,25-34,Couple,Shanghai,China,9.1,9.0,9.2,9.6,9.0,8.9
209,174,3,2020-08-22,8.7,8.2,8.5,8.5,9.1,9.0,8.5,Male,Germany,35-44,Solo,Paris,France,8.8,9.4,8.7,9.6,9.3,8.1
210,681,12,2021-02-10,8.9,9.1,9.3,8.4,9.2,8.4,8.5,Female,Netherlands,25-34,Couple,Mexico City,Mexico,8.7,8.9,8.5,9.0,8.7,8.5
211,1587,10,2020-05-16,9.0,9.4,9.7,8.3,8.5,9.1,8.6,Male,Mexico,18-24,Couple,Toronto,Canada,9.4,9.3,9.2,8.8,9.2,8.8
212,1078,20,2022-11-02,8.9,8.9,9.7,8.2,9.7,8.4,8.3,Male,United Arab Emirates,35-44,Couple,Bangkok,Thailand,9.0,9.2,9.1,9.4,9.1,8.6
213,1623,1,2020-06-06,8.8,9.1,8.3,8.2,9.0,9.0,8.9,Male,United Arab Emirates,35-44,Solo,New York,United States,9.1,8.8,8.9,9.5,8.6,8.0
214,737,22,2022-03-21,9.0,8.9,8.8,8.5,10.0,9.4,7.7,Male,Canada,35-44,Business,Amsterdam,Netherlands,9.4,9.1,9.0,9.6,9.2,8.9
215,1165,20,2022-08-29,9.2,9.6,9.4,8.9,9.0,9.4,9.1,Female,Germany,35-44,Family,Bangkok,Thailand,9.0,9.2,9.1,9.4,9.1,8.6
216,1472,23,2020-01-19,8.8,8.9,8.7,8.2,9.4,8.9,8.3,Female,United States,25-34,Couple,Buenos Aires,Argentina,8.9,8.8,8.7,9.0,8.8,8.7
217,685,2,2024-09-29,9.0,9.0,9.1,8.3,9.6,9.7,8.5,Female,South Korea,45-54,Solo,London,United Kingdom,9.0,9.2,8.8,9.4,9.0,7.9
218,1459,24,2023-06-03,8.4,8.0,8.5,8.3,9.0,9.0,7.3,Male,Germany,55+,Business,Lagos,Nigeria,8.7,8.6,8.5,8.9,8.6,8.4
219,1058,13,2022-07-05,9.1,9.0,9.3,9.4,9.1,9.2,8.8,Female,South Korea,25-34,Family,Mumbai,India,8.9,8.8,8.7,9.2,8.8,8.6
220,1206,7,2024-06-12,9.0,9.3,9.1,8.6,9.4,8.4,9.0,Female,Canada,35-44,Family,Sydney,Australia,8.9,9.0,8.5,9.8,8.9,8.4
221,1908,8,2024-12-03,8.8,9.7,8.8,8.2,8.9,8.3,8.6,Other,India,45-54,Couple,Rio de Janeiro,Brazil,9.0,8.7,8.6,9.5,8.8,8.6
222,609,10,2025-05-25,8.7,8.5,8.7,9.1,8.9,9.1,7.8,Other,Spain,35-44,Business,Toronto,Canada,9.4,9.3,9.2,8.8,9.2,8.8
223,1024,2,2023-06-18,8.9,8.2,8.9,9.3,9.9,8.8,7.8,Female,China,25-34,Business,London,United Kingdom,9.0,9.2,8.8,9.4,9.0,7.9
224,601,20,2020-07-02,8.9,8.3,8.4,9.4,9.2,9.2,8.2,Female,United Arab Emirates,35-44,Business,Bangkok,Thailand,9.0,9.2,9.1,9.4,9.1,8.6
225,71,20,2023-12-01,8.9,9.3,9.7,8.2,8.8,8.9,7.9,Male,New Zealand,25-34,Couple,Bangkok,Thailand,9.0,9.2,9.1,9.4,9.1,8.6
226,1206,23,2020-06-29,8.8,9.4,8.8,8.8,8.7,8.4,8.6,Female,Canada,35-44,Family,Buenos Aires,Argentina,8.9,8.8,8.7,9.0,8.8,8.7
227,931,18,2025-11-18,8.7,9.0,8.6,8.6,8.8,8.9,8.5,Male,Netherlands,25-34,Solo,Cairo,Egypt,8.8,8.7,8.6,9.1,8.7,8.4
228,1410,24,2021-06-09,8.7,9.1,8.4,9.0,8.6,8.4,8.9,Female,India,25-34,Family,Lagos,Nigeria,8.7,8.6,8.5,8.9,8.6,8.4
229,1711,13,2024-06-20,9.0,9.7,8.5,9.4,8.8,9.0,8.2,Male,Germany,18-24,Family,Mumbai,India,8.9,8.8,8.7,9.2,8.8,8.6
230,1665,11,2025-12-02,9.0,9.1,9.4,8.7,9.8,8.3,8.2,Female,United States,55+,Couple,Shanghai,China,9.1,9.0,9.2,9.6,9.0,8.9
231,1134,16,2022-04-30,9.0,9.5,9.2,8.3,9.4,8.5,8.6,Female,Italy,18-24,Couple,Seoul,South Korea,9.3,9.4,9.1,8.9,9.3,8.5
232,877,1,2025-02-18,9.0,9.6,8.7,9.5,9.2,8.9,8.0,Male,United States,35-44,Family,New York,United States,9.1,8.8,8.9,9.5,8.6,8.0
233,714,17,2024-10-05,9.0,8.8,9.4,8.8,9.2,9.2,8.0,Male,United Kingdom,45-54,Business,Moscow,Russia,9.1,9.3,9.0,9.0,9.1,8.6
234,332,22,2022-07-10,9.1,9.6,9.1,8.8,9.6,9.0,8.4,Female,France,35-44,Couple,Amsterdam,Netherlands,9.4,9.1,9.0,9.6,9.2,8.9
235,545,22,2021-08-31,9.0,9.1,9.0,8.9,9.7,9.1,8.3,Male,South Korea,35-44,Couple,Amsterdam,Netherlands,9.4,9.1,9.0,9.6,9.2,8.9
236,802,12,2023-04-26,8.8,8.7,9.0,9.0,8.8,8.9,8.4,Female,Brazil,25-34,Family,Mexico City,Mexico,8.7,8.9,8.5,9.0,8.7,8.5
237,530,18,2022-04-06,8.9,8.5,8.7,9.0,9.8,8.8,7.9,Male,United Kingdom,25-34,Business,Cairo,Egypt,8.8,8.7,8.6,9.1,8.7,8.4
238,665,20,2020-07-05,9.1,9.8,9.8,8.7,9.1,8.8,8.0,Female,Italy,35-44,Couple,Bangkok,Thailand,9.0,9.2,9.1,9.4,9.1,8.6
239,953,13,2024-07-22,8.8,8.8,8.9,8.7,8.9,8.7,8.9,Male,France,35-44,Family,Mumbai,India,8.9,8.8,8.7,9.2,8.8,8.6
240,792,3,2024-06-17,9.0,8.7,9.7,9.1,9.4,9.3,8.1,Male,United Kingdom,45-54,Family,Paris,France,8.8,9.4,8.7,9.6,9.3,8.1
241,1596,9,2020-09-27,8.9,8.9,9.3,8.7,8.9,9.3,8.1,Male,United States,45-54,Business,Berlin,Germany,9.3,9.2,9.0,9.1,9.1,8.7
242,1272,10,2023-06-17,9.0,9.9,8.8,9.6,8.2,8.9,8.5,Male,United Kingdom,45-54,Family,Toronto,Canada,9.4,9.3,9.2,8.8,9.2,8.8
243,1391,23,2023-05-02,9.0,8.8,8.5,9.0,9.4,8.9,9.3,Female,United Arab Emirates,55+,Solo,Buenos Aires,Argentina,8.9,8.8,8.7,9.0,8.8,8.7
244,1257,19,2025-05-17,8.9,9.5,9.8,7.9,9.1,8.5,8.3,Other,Germany,55+,Couple,Barcelona,Spain,9.2,9.1,8.9,9.7,9.0,8.8
245,1506,1,2025-07-04,8.8,9.0,9.5,8.6,8.9,8.1,8.4,Other,Spain,55+,Couple,New York,United States,9.1,8.8,8.9,9.5,8.6,8.0
246,1206,17,2024-05-26,9.3,9.3,9.2,9.6,8.7,9.5,9.2,Female,Canada,35-44,Family,Moscow,Russia,9.1,9.3,9.0,9.0,9.1,8.6
247,1762,12,2021-02-14,8.7,8.6,9.4,8.4,9.2,8.2,8.0,Female,South Africa,25-34,Couple,Mexico City,Mexico,8.7,8.9,8.5,9.0,8.7,8.5
248,852,13,2024-04-02,8.9,9.5,9.0,8.8,8.5,8.5,8.7,Male,United States,35-44,Family,Mumbai,India,8.9,8.8,8.7,9.2,8.8,8.6
249,1185,5,2020-06-19,9.2,9.8,9.8,9.0,9.4,8.5,8.2,Female,France,45-54,Couple,Dubai,United Arab Emirates,9.3,9.5,9.6,8.9,9.4,8.5
250,828,25,2023-08-12,8.8,9.0,9.1,8.0,9.4,8.7,8.2,Male,Turkey,25-34,Couple,Wellington,New Zealand,9.3,9.2,9.1,9.0,9.1,8.8
251,680,19,2022-03-16,9.0,9.4,9.7,7.9,9.1,8.5,8.9,Female,Thailand,35-44,Couple,Barcelona,Spain,9.2,9.1,8.9,9.7,9.0,8.8
252,1669,12,2023-09-30,8.8,9.5,9.2,8.4,8.6,8.6,8.1,Male,Mexico,35-44,Couple,Mexico City,Mexico,8.7,8.9,8.5,9.0,8.7,8.5
253,897,10,2023-12-28,8.9,8.6,8.5,9.1,9.0,9.6,8.4,Male,Canada,45-54,Business,Toronto,Canada,9.4,9.3,9.2,8.8,9.2,8.8
254,334,4,2024-02-03,8.9,9.0,8.7,8.8,9.4,9.5,7.3,Male,France,45-54,Business,Tokyo,Japan,9.6,9.0,9.3,8.5,9.5,8.2
255,285,7,2024-04-14,8.8,8.5,8.5,8.1,9.3,9.6,8.7,Male,Germany,18-24,Solo,Sydney,Australia,8.9,9.0,8.5,9.8,8.9,8.4
256,1815,23,2020-07-14,8.9,8.9,8.7,8.7,8.6,9.2,9.2,Male,United Kingdom,25-34,Family,Buenos Aires,Argentina,8.9,8.8,8.7,9.0,8.8,8.7
257,1017,12,2021-12-15,9.0,9.6,8.6,9.0,9.2,9.2,8.5,Female,United Arab Emirates,45-54,Family,Mexico City,Mexico,8.7,8.9,8.5,9.0,8.7,8.5
258,1759,1,2022-05-26,9.0,9.7,9.3,8.8,8.7,9.1,8.6,Male,Netherlands,18-24,Family,New York,United States,9.1,8.8,8.9,9.5,8.6,8.0
259,998,22,2022-08-27,8.9,8.6,8.8,9.1,9.3,8.7,8.4,Other,United Kingdom,55+,Business,Amsterdam,Netherlands,9.4,9.1,9.0,9.6,9.2,8.9
260,1600,20,2025-03-23,9.1,8.8,8.5,8.7,9.3,9.6,9.5,Female,New Zealand,25-34,Solo,Bangkok,Thailand,9.0,9.2,9.1,9.4,9.1,8.6
261,1176,10,2024-09-08,9.0,9.9,8.7,9.3,8.6,9.0,8.6,Male,Japan,35-44,Family,Toronto,Canada,9.4,9.3,9.2,8.8,9.2,8.8
262,507,16,2025-12-20,9.0,9.2,9.8,8.7,8.9,9.1,8.3,Male,Brazil,55+,Couple,Seoul,South Korea,9.3,9.4,9.1,8.9,9.3,8.5
263,870,21,2025-03-25,8.7,8.9,9.3,8.0,9.2,8.2,8.4,Male,France,18-24,Couple,Istanbul,Turkey,9.1,9.0,8.8,9.3,8.9,8.5
264,1395,20,2020-05-14,8.9,8.4,8.4,8.9,9.5,9.3,9.0,Other,France,55+,Solo,Bangkok,Thailand,9.0,9.2,9.1,9.4,9.1,8.6
265,1846,13,2022-09-02,8.7,8.2,8.4,8.8,9.6,8.7,7.7,Female,India,35-44,Business,Mumbai,India,8.9,8.8,8.7,9.2,8.8,8.6
266,1412,7,2023-01-03,8.9,9.0,8.6,9.0,9.3,8.8,9.0,Male,United Kingdom,35-44,Family,Sydney,Australia,8.9,9.0,8.5,9.8,8.9,8.4
267,942,17,2021-05-14,8.9,9.5,9.2,8.5,9.4,8.3,8.3,Female,India,35-44,Couple,Moscow,Russia,9.1,9.3,9.0,9.0,9.1,8.6
268,1277,23,2025-08-31,9.1,9.7,8.8,9.4,9.0,8.5,9.0,Male,South Africa,25-34,Family,Buenos Aires,Argentina,8.9,8.8,8.7,9.0,8.8,8.7
269,65,22,2024-12-02,9.3,9.4,8.7,8.8,9.3,9.8,9.7,Male,United States,25-34,Solo,Amsterdam,Netherlands,9.4,9.1,9.0,9.6,9.2,8.9
270,213,3,2020-11-20,8.9,8.6,8.7,8.4,9.8,9.3,7.8,Female,United States,25-34,Business,Paris,France,8.8,9.4,8.7,9.6,9.3,8.1
271,1711,4,2020-02-23,9.0,9.8,8.5,9.7,8.8,9.0,8.2,Male,Germany,18-24,Family,Tokyo,Japan,9.6,9.0,9.3,8.5,9.5,8.2
272,17,20,2020-06-10,9.1,9.7,8.8,9.5,9.2,9.3,8.3,Female,United States,25-34,Family,Bangkok,Thailand,9.0,9.2,9.1,9.4,9.1,8.6
273,1322,1,2021-08-11,9.0,9.2,9.0,9.1,9.5,8.8,8.5,Female,United Kingdom,55+,Solo,New York,United States,9.1,8.8,8.9,9.5,8.6,8.0
274,841,19,2022-05-28,8.9,9.0,8.4,9.0,10.0,9.0,7.6,Other,Canada,25-34,Business,Barcelona,Spain,9.2,9.1,8.9,9.7,9.0,8.8
275,443,21,2022-05-31,8.7,8.6,8.8,8.8,9.1,9.0,7.5,Male,Thailand,25-34,Business,Istanbul,Turkey,9.1,9.0,8.8,9.3,8.9,8.5
276,1264,6,2020-09-26,9.3,9.6,9.5,8.8,9.6,9.3,8.6,Female,South Korea,35-44,Couple,Singapore,Singapore,9.2,9.1,9.4,9.7,9.1,8.3
277,1571,24,2024-12-31,8.6,7.8,8.2,8.8,9.3,9.1,7.8,Female,Russia,18-24,Business,Lagos,Nigeria,8.7,8.6,8.5,8.9,8.6,8.4
278,1857,10,2020-02-06,9.0,9.1,8.5,9.3,8.4,9.3,9.3,Male,India,25-34,Solo,Toronto,Canada,9.4,9.3,9.2,8.8,9.2,8.8
279,1495,22,2023-08-03,9.2,9.1,9.4,9.6,8.9,9.0,9.4,Male,Brazil,25-34,Family,Amsterdam,Netherlands,9.4,9.1,9.0,9.6,9.2,8.9
280,1310,3,2025-05-28,9.0,8.4,9.1,8.4,9.4,9.7,8.6,Female,Italy,25-34,Solo,Paris,France,8.8,9.4,8.7,9.6,9.3,8.1
281,510,3,2021-01-05,8.9,8.7,9.1,9.0,9.6,9.2,7.1,Female,United Kingdom,45-54,Business,Paris,France,8.8,9.4,8.7,9.6,9.3,8.1
282,1956,13,2020-05-25,8.9,8.6,8.6,9.0,9.8,8.8,7.8,Male,Japan,35-44,Business,Mumbai,India,8.9,8.8,8.7,9.2,8.8,8.6
283,1044,24,2025-05-16,8.7,9.1,9.4,8.1,9.3,8.2,7.9,Other,United States,45-54,Couple,Lagos,Nigeria,8.7,8.6,8.5,8.9,8.6,8.4
284,492,3,2025-12-13,9.1,8.9,9.7,9.4,9.3,9.6,8.0,Male,Germany,18-24,Family,Paris,France,8.8,9.4,8.7,9.6,9.3,8.1
285,953,1,2025-05-11,8.8,9.2,8.5,9.2,9.5,8.5,8.0,Male,France,35-44,Family,New York,United States,9.1,8.8,8.9,9.5,8.6,8.0
286,1971,2,2022-03-16,9.1,9.4,9.0,9.6,9.3,8.9,8.1,Female,Mexico,35-44,Family,London,United Kingdom,9.0,9.2,8.8,9.4,9.0,7.9
287,208,8,2024-07-26,8.8,9.0,9.0,8.7,8.9,8.8,8.4,Male,United Kingdom,25-34,Family,Rio de Janeiro,Brazil,9.0,8.7,8.6,9.5,8.8,8.6
288,677,14,2024-06-17,9.0,9.2,9.3,8.1,9.4,9.0,8.8,Male,Spain,55+,Couple,Rome,Italy,9.2,9.1,8.9,9.8,9.0,8.7
289,925,1,2023-03-18,9.0,9.3,9.4,8.3,9.3,8.7,8.4,Female,Australia,35-44,Couple,New York,United States,9.1,8.8,8.9,9.5,8.6,8.0
290,1440,23,2021-04-29,9.0,9.7,9.6,7.7,9.1,8.7,8.8,Male,India,25-34,Couple,Buenos Aires,Argentina,8.9,8.8,8.7,9.0,8.8,8.7
291,1011,22,2020-05-20,9.2,9.3,9.0,8.4,9.2,9.7,9.5,Male,United Kingdom,25-34,Solo,Amsterdam,Netherlands,9.4,9.1,9.0,9.6,9.2,8.9
292,1138,23,2025-03-28,8.8,9.1,9.0,8.3,8.6,8.9,8.7,Female,Canada,25-34,Solo,Buenos Aires,Argentina,8.9,8.8,8.7,9.0,8.8,8.7
293,1784,5,2024-12-24,9.1,9.0,9.2,10.0,9.1,9.1,8.4,Male,United Arab Emirates,55+,Family,Dubai,United Arab Emirates,9.3,9.5,9.6,8.9,9.4,8.5
294,390,13,2022-05-11,8.5,8.2,8.4,8.7,9.0,8.9,7.6,Female,Australia,35-44,Business,Mumbai,India,8.9,8.8,8.7,9.2,8.8,8.6
295,1887,13,2025-01-27,8.9,8.9,9.2,8.5,9.2,9.0,8.2,Female,United States,25-34,Couple,Mumbai,India,8.9,8.8,8.7,9.2,8.8,8.6
296,518,1,2024-02-09,8.9,9.6,8.4,9.1,9.1,9.0,8.3,Female,United Kingdom,18-24,Family,New York,United States,9.1,8.8,8.9,9.5,8.6,8.0
297,31,2,2024-04-25,8.9,9.0,8.6,8.3,9.1,9.4,8.6,Male,Japan,25-34,Solo,London,United Kingdom,9.0,9.2,8.8,9.4,9.0,7.9
298,568,5,2023-08-26,9.0,8.6,9.1,9.7,9.2,8.9,7.7,Male,New Zealand,25-34,Business,Dubai,United Arab Emirates,9.3,9.5,9.6,8.9,9.4,8.5
299,1074,19,2022-03-12,9.2,9.7,8.8,9.7,9.0,9.0,9.0,Male,Japan,18-24,Family,Barcelona,Spain,9.2,9.1,8.9,9.7,9.0,8.8
300,1381,11,2020-10-26,9.2,9.5,9.1,9.7,9.3,9.2,8.4,Male,United Kingdom,25-34,Family,Shanghai,China,9.1,9.0,9.2,9.6,9.0,8.9
301,1657,16,2021-05-15,9.1,9.8,9.4,8.3,9.2,9.2,8.5,Male,India,25-34,Couple,Seoul,South Korea,9.3,9.4,9.1,8.9,9.3,8.5
302,857,17,2025-11-10,8.9,8.8,9.3,8.6,9.7,8.9,7.6,Male,United States,25-34,Business,Moscow,Russia,9.1,9.3,9.0,9.0,9.1,8.6
303,1363,22,2022-06-19,8.8,8.6,8.6,8.7,9.6,9.0,7.6,Female,India,25-34,Business,Amsterdam,Netherlands,9.4,9.1,9.0,9.6,9.2,8.9
304,1114,24,2021-06-27,9.0,9.2,8.7,8.8,9.0,9.1,9.1,Male,Germany,25-34,Family,Lagos,Nigeria,8.7,8.6,8.5,8.9,8.6,8.4
305,618,2,2024-07-07,9.0,9.1,9.4,8.8,9.3,9.0,8.2,Male,France,35-44,Family,London,United Kingdom,9.0,9.2,8.8,9.4,9.0,7.9
306,480,5,2023-07-06,9.0,8.9,9.3,8.9,9.2,9.1,8.7,Female,Germany,55+,Solo,Dubai,United Arab Emirates,9.3,9.5,9.6,8.9,9.4,8.5
